date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:25:38	77757/77757	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2008:25:31%20GMT	https://www.vaticannews.va/sk/vatikan/news/2025-10/svata-stolica-v-osn-opustit-klamlivu-logiku-zbrojenia.html	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/sk/vatikan/news/2025-10/svata-stolica-v-osn-opustit-klamlivu-logiku-zbrojenia.html	(from https://www.vaticannews.va/sk.html)
09:25:38	66588/66588	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2008:25:32%20GMT	https://www.vaticannews.va/sk/podcast/slovenske-vysielanie-vatikanskeho-rozhlasu/2025/10/slovenske-vysielanie-vatikanskeho-rozhlasu-19-10-2025.html	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/sk/podcast/slovenske-vysielanie-vatikanskeho-rozhlasu/2025/10/slovenske-vysielanie-vatikanskeho-rozhlasu-19-10-2025.html	(from https://www.vaticannews.va/sk.html)
09:25:39	66588/66588	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2008:25:32%20GMT	https://www.vaticannews.va/sk/podcast/slovenske-vysielanie-vatikanskeho-rozhlasu/2025/10/slovenske-vysielanie-vatikanskeho-rozhlasu-18-10-2025.html	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/sk/podcast/slovenske-vysielanie-vatikanskeho-rozhlasu/2025/10/slovenske-vysielanie-vatikanskeho-rozhlasu-18-10-2025.html	(from https://www.vaticannews.va/sk.html)
09:25:58	66848/66848	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2015:03:09%20GMT	https://www.vaticannews.va/sk/podcast/tyzdenny-spravodajsky-prehlad-vatikanskeho-rozhlasu/2025/10/tyzdenny-spravodajsky-prehlad-z-vatikanu-18-oktobra-2025.html	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/sk/podcast/tyzdenny-spravodajsky-prehlad-vatikanskeho-rozhlasu/2025/10/tyzdenny-spravodajsky-prehlad-z-vatikanu-18-oktobra-2025.html	(from https://www.vaticannews.va/sk.html)
09:25:59	78711/78711	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2008:25:52%20GMT	https://www.vaticannews.va/sk/papez/news/2025-10/papez-lev-xiv-uzera-zotrocuje-cloveka-a-nici-jeho-dostojnost.html	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/sk/papez/news/2025-10/papez-lev-xiv-uzera-zotrocuje-cloveka-a-nici-jeho-dostojnost.html	(from https://www.vaticannews.va/sk.html)
09:25:59	66588/66588	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2008:25:53%20GMT	https://www.vaticannews.va/sk/podcast/slovenske-vysielanie-vatikanskeho-rozhlasu/2025/10/slovenske-vysielanie-vatikanskeho-rozhlasu-17-10-2025.html	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/sk/podcast/slovenske-vysielanie-vatikanskeho-rozhlasu/2025/10/slovenske-vysielanie-vatikanskeho-rozhlasu-17-10-2025.html	(from https://www.vaticannews.va/sk.html)
09:26:00	74883/74883	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2008:25:53%20GMT	https://www.vaticannews.va/sk/papez/news/2025-10/papez-prijme-krala-karola-a-kralovnu-camillu.html	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/sk/papez/news/2025-10/papez-prijme-krala-karola-a-kralovnu-camillu.html	(from https://www.vaticannews.va/sk.html)
09:26:00	74675/74675	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2008:25:53%20GMT	https://www.vaticannews.va/sk/papez/news/2025-10/papez-vymenoval-mons-gruenwidla-za-noveho-viedenskeho.html	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/sk/papez/news/2025-10/papez-vymenoval-mons-gruenwidla-za-noveho-viedenskeho.html	(from https://www.vaticannews.va/sk.html)
09:26:00	82064/82064	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2008:25:54%20GMT	https://www.vaticannews.va/sk/papez/news/2025-10/papez-ruskym-katolikom-ohen-krestanskej-lasky-dokaze-zahriat.html	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/sk/papez/news/2025-10/papez-ruskym-katolikom-ohen-krestanskej-lasky-dokaze-zahriat.html	(from https://www.vaticannews.va/sk.html)
09:26:01	66599/66599	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2008:25:54%20GMT	https://www.vaticannews.va/sk/podcast/slovenske-vysielanie-vatikanskeho-rozhlasu/2025/10/slovenske-vysielanie-vatikanskeho-rozhlasu-16-10-2025.html	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/sk/podcast/slovenske-vysielanie-vatikanskeho-rozhlasu/2025/10/slovenske-vysielanie-vatikanskeho-rozhlasu-16-10-2025.html	(from https://www.vaticannews.va/sk.html)
09:26:01	72939/72939	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2008:25:54%20GMT	https://www.vaticannews.va/sk/papez/news/2025-10/papez-lev-xiv-prijal-prezidenta-cadu.html	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/sk/papez/news/2025-10/papez-lev-xiv-prijal-prezidenta-cadu.html	(from https://www.vaticannews.va/sk.html)
09:26:01	76048/76048	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2008:25:54%20GMT	https://www.vaticannews.va/sk/papez/news/2025-10/na-frankfurtskom-kniznom-veltrhu-predstavia-nepublikovanu-knihu.html	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/sk/papez/news/2025-10/na-frankfurtskom-kniznom-veltrhu-predstavia-nepublikovanu-knihu.html	(from https://www.vaticannews.va/sk.html)
09:26:01	89720/89720	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2008:25:55%20GMT	https://www.vaticannews.va/sk/vatikan/news/2025-10/mons-verny-ochrana-maloletych-je-neoddelitelna-od-nacuvania.html	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/sk/vatikan/news/2025-10/mons-verny-ochrana-maloletych-je-neoddelitelna-od-nacuvania.html	(from https://www.vaticannews.va/sk.html)
09:26:02	96149/96149	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2008:25:55%20GMT	https://www.vaticannews.va/sk/svet/news/2025-10/kard-pizzaballa-novy-jazyk-a-novi-svedkovia-pre-rozpravanie.html	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/sk/svet/news/2025-10/kard-pizzaballa-novy-jazyk-a-novi-svedkovia-pre-rozpravanie.html	(from https://www.vaticannews.va/sk.html)
09:26:02	102063/102063	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2008:25:55%20GMT	https://www.vaticannews.va/sk/papez/news/2025-10/papez-vo-fao-je-zlocin-pouzivat-hlad-ako-vojnovu-zbran.html	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/sk/papez/news/2025-10/papez-vo-fao-je-zlocin-pouzivat-hlad-ako-vojnovu-zbran.html	(from https://www.vaticannews.va/sk.html)
09:26:02	71646/71646	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2008:25:56%20GMT	https://www.vaticannews.va/sk/cirkev/news/2025-10/novy-seminar-na-madagaskare-ako-znak-rastu-cirkvi.html	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/sk/cirkev/news/2025-10/novy-seminar-na-madagaskare-ako-znak-rastu-cirkvi.html	(from https://www.vaticannews.va/sk.html)
09:26:03	96127/96127	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2008:25:56%20GMT	https://www.vaticannews.va/sk/vatikan/news/2025-10/ochrana-maloletych-druha-sprava-navrhuje-reparacne-opatrenia.html	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/sk/vatikan/news/2025-10/ochrana-maloletych-druha-sprava-navrhuje-reparacne-opatrenia.html	(from https://www.vaticannews.va/sk.html)
09:26:03	76356/76356	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2008:25:56%20GMT	https://www.vaticannews.va/sk/papez/news/2025-10/papez-vyhnime-sa-pokuseniu-stavat-do-centra-to-co-nie-je-boh.html	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/sk/papez/news/2025-10/papez-vyhnime-sa-pokuseniu-stavat-do-centra-to-co-nie-je-boh.html	(from https://www.vaticannews.va/sk.html)
09:26:04	66631/66631	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2008:25:57%20GMT	https://www.vaticannews.va/sk/podcast/slovenske-vysielanie-vatikanskeho-rozhlasu/2025/10/slovenske-vysielanie-vatikanskeho-rozhlasu-15-10-2025.html	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/sk/podcast/slovenske-vysielanie-vatikanskeho-rozhlasu/2025/10/slovenske-vysielanie-vatikanskeho-rozhlasu-15-10-2025.html	(from https://www.vaticannews.va/sk.html)
09:26:04	76607/76607	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2008:25:57%20GMT	https://www.vaticannews.va/sk/cirkev/news/2025-10/program-pute-greckokatolikov-do-rima-v-jubilejnom-roku-2025.html	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/sk/cirkev/news/2025-10/program-pute-greckokatolikov-do-rima-v-jubilejnom-roku-2025.html	(from https://www.vaticannews.va/sk.html)
09:26:04	72389/72389	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2008:25:58%20GMT	https://www.vaticannews.va/sk/papez/news/2025-10/papez-hodnota-skutkov-spociva-v-laske-srdca.html	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/sk/papez/news/2025-10/papez-hodnota-skutkov-spociva-v-laske-srdca.html	(from https://www.vaticannews.va/sk.html)
09:26:05	110809/110809	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2008:25:58%20GMT	https://www.vaticannews.va/sk/papez/news/2025-10/katecheza-papeza-leva-xiv-vzkrieseny-kristus-je-pramenom-nadej.html	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/sk/papez/news/2025-10/katecheza-papeza-leva-xiv-vzkrieseny-kristus-je-pramenom-nadej.html	(from https://www.vaticannews.va/sk.html)
09:26:05	66644/66644	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2008:25:58%20GMT	https://www.vaticannews.va/sk/podcast/slovenske-vysielanie-vatikanskeho-rozhlasu/2025/10/slovenske-vysielanie-vatikanskeho-rozhlasu-14-10-2025.html	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/sk/podcast/slovenske-vysielanie-vatikanskeho-rozhlasu/2025/10/slovenske-vysielanie-vatikanskeho-rozhlasu-14-10-2025.html	(from https://www.vaticannews.va/sk.html)
09:26:05	74347/74347	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2008:25:59%20GMT	https://www.vaticannews.va/sk/papez/news/2025-10/papez-lev-xiv-u-talianskeho-prezidenta-na-obnove-pokoja.html	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/sk/papez/news/2025-10/papez-lev-xiv-u-talianskeho-prezidenta-na-obnove-pokoja.html	(from https://www.vaticannews.va/sk.html)
09:26:05	81367/81367	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2008:25:59%20GMT	https://www.vaticannews.va/sk/cirkev/news/2025-10/rozhovor-sr-katarina-pavelova-ssps-odchadza-na-misiu-do-kinsasy.html	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/sk/cirkev/news/2025-10/rozhovor-sr-katarina-pavelova-ssps-odchadza-na-misiu-do-kinsasy.html	(from https://www.vaticannews.va/sk.html)
09:26:06	80588/80588	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2008:25:59%20GMT	https://www.vaticannews.va/sk/papez/news/2025-10/papez-lev-xiv-poslal-pattisic-antibiotik-pre-deti-v-gaze.html	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/sk/papez/news/2025-10/papez-lev-xiv-poslal-pattisic-antibiotik-pre-deti-v-gaze.html	(from https://www.vaticannews.va/sk.html)
09:26:06	66595/66595	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2008:25:59%20GMT	https://www.vaticannews.va/sk/podcast/slovenske-vysielanie-vatikanskeho-rozhlasu/2025/10/slovenske-vysielanie-vatikanskeho-rozhlasu-13-10-2025.html	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/sk/podcast/slovenske-vysielanie-vatikanskeho-rozhlasu/2025/10/slovenske-vysielanie-vatikanskeho-rozhlasu-13-10-2025.html	(from https://www.vaticannews.va/sk.html)
09:26:06	85640/85640	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2008:26:00%20GMT	https://www.vaticannews.va/sk/papez/news/2025-10/papez-skutocna-autorita-sa-nezaklada-na-funkciach-a-tituloch.html	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/sk/papez/news/2025-10/papez-skutocna-autorita-sa-nezaklada-na-funkciach-a-tituloch.html	(from https://www.vaticannews.va/sk.html)
09:26:06	72028/72028	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2008:26:00%20GMT	https://www.vaticannews.va/sk/papez/news/2025-10/lev-xiv-prijal-prezidenta-cile-borica.html	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/sk/papez/news/2025-10/lev-xiv-prijal-prezidenta-cile-borica.html	(from https://www.vaticannews.va/sk.html)
09:26:07	73625/73625	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2008:26:00%20GMT	https://www.vaticannews.va/sk/papez/news/2025-10/lev-xiv-prijal-na-sukromnej-audiencii-brazilskeho-prezidenta.html	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/sk/papez/news/2025-10/lev-xiv-prijal-na-sukromnej-audiencii-brazilskeho-prezidenta.html	(from https://www.vaticannews.va/sk.html)
09:26:07	72954/72954	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2008:26:00%20GMT	https://www.vaticannews.va/sk/papez/news/2025-10/papez-o-misijnej-nedeli-pomozte-mi-pomahat-misionarom.html	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/sk/papez/news/2025-10/papez-o-misijnej-nedeli-pomozte-mi-pomahat-misionarom.html	(from https://www.vaticannews.va/sk.html)
09:26:07	93251/93251	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2008:26:01%20GMT	https://www.vaticannews.va/sk/papez/news/2025-10/anjel-pana-aj-v-najhlbsej-tme-boh-zostava-s-nami.html	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/sk/papez/news/2025-10/anjel-pana-aj-v-najhlbsej-tme-boh-zostava-s-nami.html	(from https://www.vaticannews.va/sk.html)
09:26:07	66644/66644	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2008:26:01%20GMT	https://www.vaticannews.va/sk/podcast/slovenske-vysielanie-vatikanskeho-rozhlasu/2025/10/slovenske-vysielanie-vatikanskeho-rozhlasu-12-10-2025.html	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/sk/podcast/slovenske-vysielanie-vatikanskeho-rozhlasu/2025/10/slovenske-vysielanie-vatikanskeho-rozhlasu-12-10-2025.html	(from https://www.vaticannews.va/sk.html)
09:26:08	94510/94510	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2008:26:01%20GMT	https://www.vaticannews.va/sk/papez/news/2025-10/papez-lev-xiv-pocas-ruzenca-za-mier-odzbrojte-svoje-srdcia.html	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/sk/papez/news/2025-10/papez-lev-xiv-pocas-ruzenca-za-mier-odzbrojte-svoje-srdcia.html	(from https://www.vaticannews.va/sk.html)
09:26:08	83628/83628	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2008:26:01%20GMT	https://www.vaticannews.va/sk/papez/news/2025-10/papez-lev-xiv-pracovnikom-vatikanskych-medii-rozhodte-svoje.html	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/sk/papez/news/2025-10/papez-lev-xiv-pracovnikom-vatikanskych-medii-rozhodte-svoje.html	(from https://www.vaticannews.va/sk.html)
09:26:08	86902/86902	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2008:26:02%20GMT	https://www.vaticannews.va/sk/cirkev/news/2025-10/spolupraca-nabozenstiev-na-podpore-mieru.html	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/sk/cirkev/news/2025-10/spolupraca-nabozenstiev-na-podpore-mieru.html	(from https://www.vaticannews.va/sk.html)
09:26:09	95944/95944	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2008:26:02%20GMT	https://www.vaticannews.va/sk/papez/news/2025-10/lev-xiv-mariina-cesta-vedie-za-jezisom-a-jezisova-cesta-vedie.html	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/sk/papez/news/2025-10/lev-xiv-mariina-cesta-vedie-za-jezisom-a-jezisova-cesta-vedie.html	(from https://www.vaticannews.va/sk.html)
09:26:09	66583/66583	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2008:26:02%20GMT	https://www.vaticannews.va/sk/podcast/slovenske-vysielanie-vatikanskeho-rozhlasu/2025/10/slovenske-vysielanie-vatikanskeho-rozhlasu-11-10-2025.html	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/sk/podcast/slovenske-vysielanie-vatikanskeho-rozhlasu/2025/10/slovenske-vysielanie-vatikanskeho-rozhlasu-11-10-2025.html	(from https://www.vaticannews.va/sk.html)
09:26:09	66926/66926	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2008:26:02%20GMT	https://www.vaticannews.va/sk/podcast/tyzdenny-spravodajsky-prehlad-vatikanskeho-rozhlasu/2025/10/tyzdenny-spravodajsky-prehlad-z-vatikanu-11-oktobra-2025.html	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/sk/podcast/tyzdenny-spravodajsky-prehlad-vatikanskeho-rozhlasu/2025/10/tyzdenny-spravodajsky-prehlad-z-vatikanu-11-oktobra-2025.html	(from https://www.vaticannews.va/sk.html)
09:26:09	76050/76050	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2008:26:03%20GMT	https://www.vaticannews.va/sk/papez/news/2025-10/papez-lev-xiv-viera-a-rozum-sa-navzajom-podporuju-a-doplnaju.html	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/sk/papez/news/2025-10/papez-lev-xiv-viera-a-rozum-sa-navzajom-podporuju-a-doplnaju.html	(from https://www.vaticannews.va/sk.html)
09:26:09	72640/72640	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2008:26:03%20GMT	https://www.vaticannews.va/sk/papez/news/2025-10/lev-xiv-prijal-guatemalskeho-prezidenta.html	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/sk/papez/news/2025-10/lev-xiv-prijal-guatemalskeho-prezidenta.html	(from https://www.vaticannews.va/sk.html)
09:26:10	96073/96073	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2008:26:03%20GMT	https://www.vaticannews.va/sk/papez/news/2025-10/papez-zasvateny-zivot-ako-svetlo-nadeje-pre-svet.html	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/sk/papez/news/2025-10/papez-zasvateny-zivot-ako-svetlo-nadeje-pre-svet.html	(from https://www.vaticannews.va/sk.html)
09:26:10	66599/66599	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2008:26:03%20GMT	https://www.vaticannews.va/sk/podcast/slovenske-vysielanie-vatikanskeho-rozhlasu/2025/10/slovenske-vysielanie-vatikanskeho-rozhlasu-10-10-2025.html	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/sk/podcast/slovenske-vysielanie-vatikanskeho-rozhlasu/2025/10/slovenske-vysielanie-vatikanskeho-rozhlasu-10-10-2025.html	(from https://www.vaticannews.va/sk.html)
09:26:10	78626/78626	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2008:26:04%20GMT	https://www.vaticannews.va/sk/papez/news/2025-10/papezova-vyzva-mladym-vystupte-z-komfortu-a-stante-sa-tvorcami.html	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/sk/papez/news/2025-10/papezova-vyzva-mladym-vystupte-z-komfortu-a-stante-sa-tvorcami.html	(from https://www.vaticannews.va/sk.html)
09:26:11	83134/83134	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2008:26:04%20GMT	https://www.vaticannews.va/sk/papez/news/2025-10/papez-lev-xiv-nadej-a-sloboda-viery-su-zakladom-pokoja-medzi.html	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/sk/papez/news/2025-10/papez-lev-xiv-nadej-a-sloboda-viery-su-zakladom-pokoja-medzi.html	(from https://www.vaticannews.va/sk.html)
09:26:11	71818/71818	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2008:26:04%20GMT	https://www.vaticannews.va/sk/papez/news/2025-06/leon-de-peru-dokumentarny-film-vatikanskych-medii.html	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/sk/papez/news/2025-06/leon-de-peru-dokumentarny-film-vatikanskych-medii.html	(from https://www.vaticannews.va/sk.html)
09:26:11	381031/381031	---M--	200	added ('OK')	image/png	date:Sun,%2008%20Jun%202025%2014:00:54%20GMT	https://www.vaticannews.va/content/dam/vaticannews/multimedia/2025/giugno/07/0001-ok.png/_jcr_content/renditions/cq5dam.thumbnail.cropped.500.281.png	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/content/dam/vaticannews/multimedia/2025/giugno/07/0001-ok.png/_jcr_content/renditions/cq5dam.thumbnail.cropped.500.281.png	(from https://www.vaticannews.va/sk.html)
09:26:11	105405/105405	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2008:26:05%20GMT	https://www.vaticannews.va/sk/papez/news/2025-08/podcast-katechezy-papeza-leva-xiv-v-jubilejnom-roku.html	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/sk/papez/news/2025-08/podcast-katechezy-papeza-leva-xiv-v-jubilejnom-roku.html	(from https://www.vaticannews.va/sk.html)
09:26:12	11834/11834	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Aug%202025%2012:14:34%20GMT	https://www.vaticannews.va/content/dam/vaticannews/agenzie/images/srv/2025/08/06/2025-08-06-udienza-generale/1754470390850.JPG/_jcr_content/renditions/cq5dam.thumbnail.cropped.250.141.jpeg	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/content/dam/vaticannews/agenzie/images/srv/2025/08/06/2025-08-06-udienza-generale/1754470390850.JPG/_jcr_content/renditions/cq5dam.thumbnail.cropped.250.141.jpg	(from https://www.vaticannews.va/sk.html)
09:26:12	86141/86141	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2008:26:05%20GMT	https://www.vaticannews.va/sk/cirkev/news/2025-09/modlitby-v-biblii-2-jozafatova-modlitba.html	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/sk/cirkev/news/2025-09/modlitby-v-biblii-2-jozafatova-modlitba.html	(from https://www.vaticannews.va/sk.html)
09:26:12	7937/7937	---M--	200	added ('OK')	image/jpeg	date:Wed,%2026%20Feb%202025%2010:47:58%20GMT	https://www.vaticannews.va/content/dam/vaticannews/multimedia/2025/febbraio/07/pregare-con-la-BibbiaAEM.jpg/_jcr_content/renditions/cq5dam.thumbnail.cropped.250.141.jpeg	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/content/dam/vaticannews/multimedia/2025/febbraio/07/pregare-con-la-BibbiaAEM.jpg/_jcr_content/renditions/cq5dam.thumbnail.cropped.250.141.jpg	(from https://www.vaticannews.va/sk.html)
09:26:12	20832/20832	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Oct%202025%2004:45:46%20GMT	https://www.vaticannews.va/content/dam/vaticannews/multimedia/2025/ottobre/12/Pope-Video-10-2025-c-.jpg/_jcr_content/renditions/cq5dam.thumbnail.cropped.500.281.jpeg	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/content/dam/vaticannews/multimedia/2025/ottobre/12/Pope-Video-10-2025-c-.jpg/_jcr_content/renditions/cq5dam.thumbnail.cropped.500.281.jpg	(from https://www.vaticannews.va/sk.html)
09:26:13	71552/71552	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2008:26:06%20GMT	https://www.vaticannews.va/sk/newsletter-registracia.html	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/sk/newsletter-registracia.html	(from https://www.vaticannews.va/sk.html)
09:26:13	97567/97567	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2008:26:06%20GMT	https://www.vaticannews.va/sk/papez.pagelist.angelus.html	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/sk/papez.pagelist.angelus.html	(from https://www.vaticannews.va/sk.html)
09:26:14	97770/97770	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2008:26:07%20GMT	https://www.vaticannews.va/sk/papez.pagelist.udienzapapale.html	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/sk/papez.pagelist.udienzapapale.html	(from https://www.vaticannews.va/sk.html)
09:26:34	9368/9368	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Oct%202025%2010:33:40%20GMT	https://www.vaticannews.va/content/dam/vaticannews/multimedia/2025/ottobre/16/EC3A9907.jpg/_jcr_content/renditions/cq5dam.thumbnail.cropped.250.141.jpeg	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/content/dam/vaticannews/multimedia/2025/ottobre/16/EC3A9907.jpg/_jcr_content/renditions/cq5dam.thumbnail.cropped.250.141.jpg	(from https://www.vaticannews.va/sk.html)
